Turbine_ID,Turbine_Type,Max_Capacity_MW,Efficiency,Age_Years,Energy_Produced_MWh,Fuel_Consumption_m3,CO2_Emissions_kg,Injected_Power_MW,Injection_Time,Losses_Percentage,Connection_Point,Real_Time_Demand_MW,Demand_Variability,Area_Served,Operating_Hours_per_Day,StartUp_Time_Min,Shutdown_Time_Min,Downtime_Hours,temp,Humidity_Percentage,Wind_Speed_m_s,Load_Factor,Maintenance_Cost_Year,Operational_Cost_per_Hour,Heat_Rate_BTU_kWh,Availability,Reliability,Timestamp,,,,,,
GT5,gas,93.91623837,37.2290622,1,32.80891536,143.2197737,716.0988684,31.97138075,00:00-00:15,1.314369584,North,34.61713007,0.049326652,CityA,21,11,7,1,28.01737598,58.0266732,1.747875582,0.349342307,5051.695876,29.26524057,8945.762143,98.67972207,98.43803851,1/1/2019 13:00,,,,,,
GT6,gas,99.19601904,39.39964536,4,36.49925403,113.2410688,566.2053441,36.27150342,00:00-00:15,3.385609524,North,36.83363759,0.032069212,CityA,20,10,7,0,24.30407501,53.32164543,2.356122921,0.367950795,7105.212974,49.70630982,8723.67889,96.937519,95.57215509,1/1/2019 13:00,,,,,,
ST1,steam,66.58553096,26.21586389,2,15.16366207,42.47566061,212.378303,13.72151409,00:00-00:15,2.990689581,North,11.44003551,0.017372619,CityA,17,14,6,1,32.59022123,64.89781515,4.289480853,0.227732089,10822.22574,39.46674534,8740.183911,98.37597341,98.41258637,1/1/2019 13:00,,,,,,
ST2,steam,84.61365042,27.07408501,1,22.67310403,51.80637217,259.0318608,21.41269071,00:00-00:15,4.719956825,North,20.35881885,0.010346656,CityA,15,13,12,3,20.72589703,55.66289371,2.361690006,0.267960358,13537.44508,22.34892734,8467.162412,95.77761257,96.58838797,1/1/2019 13:00,,,,,,
ST3,steam,73.52766544,25.851526,4,18.53710396,43.23401651,216.1700825,17.08680786,00:00-00:15,1.504630663,North,18.60982237,0.033007553,CityA,17,9,14,1,16.87496463,68.98432173,2.777132678,0.252110602,10801.51605,48.87553191,8910.155286,97.67641113,98.25010294,1/1/2019 13:00,,,,,,
ST4,steam,92.59713508,33.11728659,3,27.7093047,57.65591352,288.2795676,25.86645015,00:00-00:15,1.40293748,North,26.99843587,0.021132188,CityA,20,10,11,1,16.53022429,65.88441367,1.000160631,0.29924581,12837.07614,43.680801,8309.144742,98.41162755,95.14153965,1/1/2019 13:00,,,,,,
GT1,gas,83.13715135,37.96666345,1,30.4058017,122.6637603,613.3188017,28.53840874,00:00-00:15,2.014209473,North,29.80409382,0.010677363,CityA,18,12,13,1,32.36906501,51.05173553,3.793103874,0.365730618,12298.77227,23.23783151,8754.364522,95.05032536,95.4286568,1/1/2019 13:15,,,,,,
GT2,gas,89.37599494,33.10923444,3,25.59159928,78.00624636,390.0312318,24.46506139,00:00-00:15,4.128191379,North,25.48098997,0.027237619,CityA,23,10,7,2,17.26149826,64.57742235,0.339250388,0.286336385,11768.75446,40.20331608,8239.21302,97.80800893,96.49074655,1/1/2019 13:15,,,,,,
GT3,gas,106.1628566,35.67242781,5,35.65112355,171.4867911,857.4339554,35.42225096,00:00-00:15,2.693826401,North,31.70866281,0.047701671,CityA,22,11,14,0,23.55272422,37.52358219,3.131805212,0.335815413,8047.707797,21.89975958,8676.365721,98.70583208,95.72471891,1/1/2019 13:15,,,,,,
GT4,gas,112.8361011,37.77028318,2,35.95903602,160.9346369,804.6731845,33.70772015,00:00-00:15,4.456228236,North,34.68854912,0.043444326,CityA,23,13,9,1,30.1095237,60.70128693,3.219299499,0.318683787,12954.39443,24.07796168,8889.215288,95.96538402,96.04781982,1/1/2019 13:15,,,,,,
GT5,gas,99.58332366,31.82379702,2,26.80075051,113.9419613,569.7098066,24.22667835,00:00-00:15,2.67048965,North,27.35259855,0.015465886,CityA,19,12,13,2,34.37153651,51.46443645,3.683310892,0.269128902,10133.44246,30.90570791,8228.884375,96.39382189,98.05023904,1/1/2019 13:15,,,,,,
GT6,gas,86.70929874,33.9629692,1,24.16694834,102.6746466,513.3732328,22.34183903,00:00-00:15,1.841079027,North,23.50676207,0.029572092,CityA,16,14,8,0,20.36982959,61.24801852,3.930753574,0.278712303,14597.13202,40.84047347,8811.598801,98.61659072,95.3380318,1/1/2019 13:15,,,,,,
ST1,steam,82.75020621,29.36343602,4,20.19755656,62.50257417,312.5128709,19.42559055,00:00-00:15,3.769088103,North,17.28597616,0.040382142,CityA,22,8,8,3,17.02444473,33.99484516,4.557995759,0.244078625,14142.16162,21.07499169,8642.918382,97.74000744,95.01827524,1/1/2019 13:15,,,,,,
ST2,steam,75.3521168,25.78482239,4,18.26001458,64.6403348,323.201674,16.73395689,00:00-00:15,4.54690918,North,20.30726045,0.0238299,CityA,16,7,14,3,21.3002064,67.09280157,3.450758568,0.242329152,11418.24084,44.43326699,8526.419217,98.76474807,96.84898237,1/1/2019 13:15,,,,,,
ST3,steam,93.52000564,31.27270793,4,25.97769417,91.43822884,457.1911442,23.89867642,00:00-00:15,1.203576121,North,20.71824462,0.033846937,CityA,23,11,9,2,19.41908858,50.84743401,2.110442121,0.277776867,9678.337001,31.54485626,8534.38886,97.19025141,98.75499689,1/1/2019 13:15,,,,,,
ST4,steam,83.84611948,34.80862074,2,26.75574179,103.294063,516.4703149,24.12913321,00:00-00:15,4.853443763,North,21.11836646,0.012126775,CityA,16,9,7,2,22.82213965,35.06726228,0.075282169,0.319105308,12033.46341,38.29867284,8145.319043,96.27550413,95.66106919,1/1/2019 13:15,,,,,,
GT1,gas,109.1923521,31.65426283,4,34.02905702,135.8168835,679.0844176,30.90607859,00:00-00:15,1.024272154,North,32.17388316,0.021401687,CityA,20,11,10,2,31.35511381,66.07321746,3.885111867,0.311643227,9494.510288,43.4734774,8518.676293,97.52677442,96.72541301,1/1/2019 13:30,,,,,,
GT2,gas,82.75541418,39.57362357,5,32.37164169,161.5292404,807.6462018,29.45440373,00:00-00:15,4.147527027,North,29.53540207,0.018658253,CityA,22,10,7,1,30.62196193,58.48683653,4.235114103,0.391172493,14114.8736,29.48894634,8986.644545,95.94031483,98.27424486,1/1/2019 13:30,,,,,,
GT3,gas,103.2109284,31.99178243,3,28.3438849,87.29859734,436.4929867,27.55082914,00:00-00:15,1.617367734,North,27.08546867,0.04366533,CityA,23,8,9,1,20.52568863,42.99861587,4.858071419,0.274620966,9197.850478,27.25632157,8529.387353,98.84649322,98.68295913,1/1/2019 13:30,,,,,,
GT4,gas,105.315552,35.56292138,2,31.87760179,108.7998999,543.9994994,29.50498279,00:00-00:15,2.711311396,North,27.2834341,0.046539602,CityA,21,5,7,3,24.37869419,62.88960862,3.187707652,0.302686556,12737.58612,41.57972331,8847.215574,98.46761038,98.76002584,1/1/2019 13:30,,,,,,
GT5,gas,117.0267902,35.77257436,1,38.62012006,154.7999928,773.9999642,37.48584017,00:00-00:15,4.114888193,North,35.63732781,0.015366731,CityA,19,5,10,1,16.73197575,42.64917699,2.269535342,0.330010932,5698.168041,43.70047235,8125.915796,95.83046668,96.90947104,1/1/2019 13:30,,,,,,
GT6,gas,89.32940328,36.61433604,3,31.21704902,146.2052559,731.0262797,29.28360515,00:00-00:15,3.628600692,North,28.65634419,0.021885072,CityA,16,7,14,3,15.74213482,55.81997205,2.491394187,0.349459952,10474.11738,43.91514969,8559.419712,96.47772241,98.02873674,1/1/2019 13:30,,,,,,
ST1,steam,77.28016518,26.4302974,1,18.65937589,73.90260713,369.5130357,17.03858329,00:00-00:15,3.743577559,North,13.98073957,0.020263677,CityA,19,12,10,3,20.80715946,54.97725978,0.955650885,0.241451035,6646.475494,30.86719496,8099.705488,95.85313752,96.56639406,1/1/2019 13:30,,,,,,
ST2,steam,51.22318668,33.16396124,4,14.51690597,56.25337557,281.2668778,14.4360671,00:00-00:15,2.212838992,North,9.746128677,0.043156627,CityA,17,9,7,3,15.74119402,53.39813351,2.945545969,0.283404976,7777.11872,37.03395438,8966.124159,95.7858119,97.18882036,1/1/2019 13:30,,,,,,
ST3,steam,59.41860637,28.06354826,3,15.21632244,47.12987485,235.6493743,13.80964732,00:00-00:15,4.72106352,North,12.05109714,0.03826021,CityA,20,13,10,1,23.00924032,66.09291522,4.063584095,0.256086828,6522.690785,35.75641971,8095.552109,96.37481938,96.00803719,1/1/2019 13:30,,,,,,
ST4,steam,83.22568874,27.55134402,3,18.7517261,51.41628271,257.0814135,17.92561981,00:00-00:15,2.046716171,North,15.56920418,0.04177593,CityA,19,14,5,1,15.80257324,59.10568943,2.575104066,0.225311756,14022.89269,28.00502289,8613.338224,96.28023766,96.93365209,1/1/2019 13:30,,,,,,
GT1,gas,83.13000257,31.4506947,3,24.03482297,107.1451244,535.725622,22.92524988,00:00-00:15,2.067692428,North,20.24954478,0.033860886,CityA,17,12,11,3,27.20714458,37.06466737,2.269984968,0.289123328,6207.833452,28.46447423,8628.86041,97.82829561,95.24284995,1/1/2019 13:45,,,,,,
GT2,gas,95.40831851,36.2072941,3,28.42373456,140.457967,702.2898348,27.18098926,00:00-00:15,2.43757948,North,30.15309293,0.040036975,CityA,15,14,14,4,20.49705692,36.44122268,3.607553338,0.297916733,13123.0391,47.69723056,8910.432988,98.2716945,96.0897737,1/1/2019 13:45,,,,,,
GT3,gas,88.16209793,33.57442603,2,29.14555612,128.8093597,644.0467987,28.90930095,00:00-00:15,2.461648542,North,30.9053419,0.012746014,CityA,18,12,14,1,22.77154261,60.14729193,2.754937867,0.330590546,11194.24799,26.29216882,8648.145618,97.3245461,98.9459685,1/1/2019 13:45,,,,,,
GT4,gas,108.0157087,31.70249824,5,31.39565174,112.0743355,560.3716777,30.85767467,00:00-00:15,3.87150389,North,33.34031682,0.028022097,CityA,23,5,13,2,32.74724181,41.55949718,4.908995242,0.290658202,14669.09184,29.34917821,8441.396218,98.05508927,97.67765144,1/1/2019 13:45,,,,,,
GT5,gas,92.16883744,31.50386797,4,24.74438957,76.48682152,382.4341076,22.27806678,00:00-00:15,1.239180701,North,21.84756307,0.015782723,CityA,19,8,8,0,24.52169025,63.93463443,0.128334876,0.268468066,7391.157105,45.3362925,8308.545271,97.58902342,96.69392111,1/1/2019 13:45,,,,,,
GT6,gas,105.4659877,37.95723793,2,32.74214769,115.7904836,578.9524181,30.57504524,00:00-00:15,3.716742309,North,26.73559544,0.040046413,CityA,23,8,12,1,28.56493644,41.82351092,0.694474948,0.310452198,14908.16536,30.99858287,8276.262988,95.52620271,98.20733879,1/1/2019 13:45,,,,,,
ST1,steam,52.14960545,28.15040475,1,14.32461837,48.4886222,242.443111,14.14041821,00:00-00:15,1.587953421,North,9.88431183,0.046382773,CityA,17,13,7,0,23.45951297,61.35150744,1.682247547,0.274683159,10672.11646,20.68220091,8805.045863,96.47657817,96.89844123,1/1/2019 13:45,,,,,,
ST2,steam,86.34993285,28.09568103,5,21.96549286,84.46710872,422.3355436,21.6406778,00:00-00:15,3.995681889,North,21.37171499,0.041672508,CityA,19,11,11,2,17.14916018,54.32922542,3.396583251,0.254377648,9168.21746,45.49686841,8657.121629,97.79803126,95.09445843,1/1/2019 13:45,,,,,,
ST3,steam,85.36284738,25.6446231,4,18.36567914,40.44209029,202.2104515,16.77359711,00:00-00:15,1.099012894,North,17.34075614,0.038387161,CityA,20,7,13,1,30.56545716,61.53433318,0.096215723,0.21514839,11379.67591,27.90418721,8779.993465,98.46844065,97.60257953,1/1/2019 13:45,,,,,,
ST4,steam,99.54155054,30.39758839,4,30.24918749,82.18679098,410.9339549,29.249392,00:00-00:15,3.190429294,North,33.30320076,0.044829755,CityA,17,11,6,3,28.23721796,65.03650355,1.967658282,0.303885034,6809.73592,26.59929447,8463.194544,97.30128153,98.86270054,1/1/2019 13:45,,,,,,
GT1,gas,108.2202961,36.23063648,2,35.4221483,164.8617637,824.3088183,32.27156969,00:00-00:15,3.078611312,North,32.05605688,0.03491993,CityA,15,9,6,0,31.33025797,61.45125464,4.065739036,0.327315204,13689.25718,23.75072202,8188.892127,96.59945298,97.30576255,1/1/2019 14:00,,,,,,
GT2,gas,95.02789024,35.62658667,4,28.08959805,116.9020874,584.5104369,28.04744239,00:00-00:15,2.039516909,North,26.83107973,0.019681617,CityA,20,7,10,4,24.85140877,69.373462,3.757067752,0.295593199,9402.262936,45.7766037,8067.381988,95.42020709,98.24451242,1/1/2019 14:00,,,,,,
GT3,gas,110.9441998,31.66494899,3,30.23421467,141.6614904,708.3074522,27.92560511,00:00-00:15,3.315110206,North,23.63222371,0.049272568,CityA,17,11,9,4,23.37390285,47.10447433,2.088200622,0.272517308,6907.608976,32.64433062,8769.981293,98.8650353,96.48838911,1/1/2019 14:00,,,,,,
GT4,gas,86.31968629,37.68577761,2,26.1948487,104.6343606,523.1718032,23.9168985,00:00-00:15,2.263683738,North,24.78048107,0.047222906,CityA,17,10,7,0,19.89341823,57.18617559,4.042030307,0.303463206,12970.1634,43.13241064,8696.4358,98.3511645,98.96310843,1/1/2019 14:00,,,,,,
GT5,gas,115.3743614,32.15701773,5,33.32265884,157.7482668,788.7413342,30.61470094,00:00-00:15,2.466712119,North,33.42987419,0.032000538,CityA,16,10,14,1,18.72941349,68.72408674,0.775646563,0.288822044,6098.891122,29.35266342,8081.427753,97.04993053,97.25920026,1/1/2019 14:00,,,,,,
GT6,gas,114.5966355,39.04493058,2,38.91652281,157.2962294,786.4811469,35.6149488,00:00-00:15,4.769804745,North,32.37595703,0.047219808,CityA,18,9,11,4,27.61734708,36.35510943,1.607900908,0.339595684,10395.02573,42.6163305,8793.828953,96.46755262,95.02324943,1/1/2019 14:00,,,,,,
ST1,steam,54.7451053,27.38636577,2,12.39407692,38.36605335,191.8302667,11.85467501,00:00-00:15,3.191397028,North,14.7108663,0.043427583,CityA,23,14,10,3,20.5416942,32.3953793,2.308336287,0.226396074,12575.84138,27.36678238,8137.994784,98.85435458,95.32332597,1/1/2019 14:00,,,,,,
ST2,steam,53.21072685,32.90009746,1,14.50095716,48.55449952,242.7724976,13.31688432,00:00-00:15,1.381372544,North,9.308217784,0.01492326,CityA,20,6,9,4,20.5807801,47.00022307,0.952278588,0.272519434,14686.7717,49.59177798,8189.825872,98.1048688,95.99939003,1/1/2019 14:00,,,,,,
ST3,steam,86.1653831,31.87451603,3,26.12509523,66.32448373,331.6224187,25.29978434,00:00-00:15,3.284868936,North,23.21099,0.014312393,CityA,16,13,5,1,22.20667158,53.60905231,0.397240263,0.303197111,5943.717261,30.28679803,8548.288503,96.29690192,98.91969091,1/1/2019 14:00,,,,,,
ST4,steam,89.04649129,26.80728099,3,21.64150901,61.74055276,308.7027638,19.95157438,00:00-00:15,3.32331497,North,14.97751433,0.036546743,CityA,18,13,6,3,24.16731467,61.91647427,3.223748279,0.243036067,12004.05486,48.72460109,8434.032377,97.03072854,97.75802445,1/1/2019 14:00,,,,,,
GT1,gas,100.5819877,31.81539983,2,29.92483041,147.8141731,739.0708656,29.04027863,00:00-00:15,3.802491736,North,33.13658316,0.043669375,CityA,20,9,5,3,27.82221746,60.93499834,2.848897516,0.297516793,6812.007731,47.38232484,8408.143174,96.18039667,98.51176401,1/1/2019 14:15,,,,,,
GT2,gas,118.5399537,32.55328606,2,34.66915383,130.2563836,651.2819181,32.95699681,00:00-00:15,4.715216871,North,32.13821541,0.029945237,CityA,23,12,11,0,20.69837233,44.61392281,4.29971096,0.29246809,7077.545066,20.85545025,8005.784404,96.55460603,98.05307614,1/1/2019 14:15,,,,,,
GT3,gas,92.25461203,37.87520467,2,31.44830116,153.6697332,768.3486661,28.67504389,00:00-00:15,1.693831571,North,26.45784538,0.035684441,CityA,15,7,9,4,32.24830551,67.06879066,3.807019587,0.340885951,5469.5951,37.6146415,8660.786094,98.65186126,97.35693605,1/1/2019 14:15,,,,,,
GT4,gas,101.5225269,35.2924118,4,33.35333838,105.300744,526.5037201,30.04435426,00:00-00:15,4.712449418,North,28.68050738,0.018934752,CityA,18,5,8,4,22.08922563,48.46661294,2.865002378,0.328531405,13697.32917,22.07215666,8757.1578,98.92864983,95.59459166,1/1/2019 14:15,,,,,,
GT5,gas,93.2431086,31.48003649,5,28.90059836,96.35841122,481.7920561,28.21845652,00:00-00:15,3.886067306,North,30.10251147,0.025472819,CityA,22,11,8,1,26.82266808,63.19224317,0.92102566,0.309948894,12859.13889,40.48250468,8519.395615,97.08641723,97.72036863,1/1/2019 14:15,,,,,,
GT6,gas,101.8111078,34.37906891,3,34.34973023,123.6821308,618.4106542,32.86405305,00:00-00:15,1.288035319,North,34.19032701,0.045676898,CityA,20,9,6,1,34.37946766,51.04975,2.386650646,0.337386862,12495.29272,42.99655476,8036.645565,98.31825459,96.47239483,1/1/2019 14:15,,,,,,
ST1,steam,65.92510906,27.71325547,1,15.7819109,47.476099,237.380495,15.51572331,00:00-00:15,3.910116686,North,14.20725992,0.043440485,CityA,21,13,10,3,26.03133379,62.20212756,1.11032386,0.239391502,14915.68023,46.42390519,8843.863931,96.94620917,96.13951483,1/1/2019 14:15,,,,,,
ST2,steam,97.31126705,27.96895572,5,21.93291161,46.60489744,233.0244872,20.1760414,00:00-00:15,4.159910321,North,16.28281818,0.04107105,CityA,20,12,14,3,27.63689384,40.94772094,4.797737716,0.225389231,6784.1174,44.97655879,8148.814621,96.03138414,95.06486969,1/1/2019 14:15,,,,,,
ST3,steam,79.25897709,32.46048291,2,23.54317021,57.48631129,287.4315564,23.343554,00:00-00:15,2.426569213,North,25.90780713,0.019840302,CityA,21,9,12,2,19.12334034,45.49058204,0.747298035,0.297041056,12336.53409,46.00031996,8220.25257,96.39670733,96.0173837,1/1/2019 14:15,,,,,,
ST4,steam,96.45640397,34.2546584,4,30.6184353,100.8429239,504.2146196,30.30390533,00:00-00:15,2.614438632,North,33.26843309,0.046862982,CityA,20,10,14,3,25.30319195,63.55987616,0.436339509,0.317432892,10889.33099,32.14471866,8838.626464,97.72598493,95.6106501,1/1/2019 14:15,,,,,,
GT1,gas,88.39241598,34.02329629,4,26.34629933,93.99070353,469.9535176,25.88065453,00:00-00:15,2.387723422,North,22.27325885,0.043779817,CityA,18,7,12,4,31.24312389,59.75253667,3.384930258,0.298060632,7288.195914,46.52246252,8739.81211,95.08690996,95.85560282,1/1/2019 14:30,,,,,,
GT2,gas,80.38072821,32.85060926,2,25.56223991,116.1015719,580.5078595,23.81795666,00:00-00:15,1.682275109,North,27.53351138,0.023095667,CityA,22,10,6,4,27.57261191,46.28401121,3.566530697,0.318014535,8583.452135,32.17900114,8894.029511,97.64036005,96.90610972,1/1/2019 14:30,,,,,,
GT3,gas,86.54089815,36.98277449,3,27.25181607,116.9427526,584.7137632,25.8430928,00:00-00:15,1.711197488,North,22.87365171,0.043978452,CityA,16,13,6,3,32.06329809,48.18842374,3.938858245,0.314901008,14718.10633,49.17225552,8579.647442,95.14478043,97.75815809,1/1/2019 14:30,,,,,,
GT4,gas,98.33685692,37.67693767,5,36.2081201,148.3928651,741.9643254,33.68401674,00:00-00:15,4.651924824,North,38.20141384,0.035260999,CityA,15,14,12,1,24.82386614,42.51701002,3.73623019,0.368204977,5001.305928,44.13327504,8455.654386,97.71162986,98.30898737,1/1/2019 14:30,,,,,,
GT5,gas,85.27793542,30.35371497,1,25.13236516,79.75768738,398.7884369,22.69226716,00:00-00:15,2.051482228,North,22.72762109,0.033140015,CityA,19,6,8,2,15.95433052,57.0207951,2.73819907,0.294711229,5410.085025,28.18168289,8589.341179,95.42082864,98.51064012,1/1/2019 14:30,,,,,,
GT6,gas,114.2267644,38.47342864,1,37.04196887,139.1063978,695.5319891,36.87708565,00:00-00:15,4.693499971,North,37.53984198,0.027252282,CityA,19,6,7,1,25.02083696,52.51938981,4.762615708,0.324284497,13830.23997,46.02906711,8122.422119,96.16866225,95.59165636,1/1/2019 14:30,,,,,,
ST1,steam,58.33461314,28.52129277,1,15.18115851,40.00052822,200.0026411,14.92560614,00:00-00:15,4.437335053,North,15.64702025,0.014860402,CityA,19,14,5,4,25.51733834,48.90673006,0.847924841,0.260242722,14425.70166,40.74902557,8626.034007,97.07885936,95.93120345,1/1/2019 14:30,,,,,,
ST2,steam,71.74728372,25.53982461,3,15.2328676,58.28915135,291.4457568,15.18143374,00:00-00:15,1.757543174,North,15.92486676,0.023826349,CityA,17,5,5,1,18.43404606,40.23032106,4.868364513,0.212312813,12573.77119,48.59965674,8346.813187,96.53275736,96.34799556,1/1/2019 14:30,,,,,,
ST3,steam,60.33047176,29.36227215,2,14.96504816,40.94330519,204.7165259,13.81859915,00:00-00:15,1.174560592,North,15.1452483,0.03008532,CityA,20,13,11,2,26.32268357,45.33628404,0.215749822,0.248051237,11569.85465,29.77321324,8074.375478,96.77552565,95.47139094,1/1/2019 14:30,,,,,,
ST4,steam,85.0772287,26.70709925,5,21.87340812,82.07182791,410.3591396,19.9181545,00:00-00:15,4.646941062,North,17.81426745,0.034772952,CityA,18,10,14,3,21.64748502,48.95197498,3.469399999,0.257100618,12263.47977,28.42934959,8862.568292,98.18591833,96.07232352,1/1/2019 14:30,,,,,,
GT1,gas,89.22715671,38.8561177,2,27.92087959,102.9937259,514.9686297,27.06955289,00:00-00:15,4.62789682,North,27.51150001,0.028699093,CityA,18,6,9,0,28.26994214,41.34573078,4.377335067,0.312919078,8912.021921,42.10675072,8966.607136,98.14160641,96.72820699,1/1/2019 14:45,,,,,,
GT2,gas,89.40407362,39.87624839,1,32.27145335,101.5959788,507.979894,30.29185244,00:00-00:15,4.978114099,North,27.82420782,0.04739873,CityA,21,6,13,3,32.42642724,65.39036511,2.869514367,0.360961778,12658.74012,40.52716358,8351.183215,98.74301814,97.37115676,1/1/2019 14:45,,,,,,
GT3,gas,103.3981317,36.33300218,2,36.82055685,143.4153996,717.0769981,35.24474828,00:00-00:15,2.511080381,North,31.60587614,0.04769437,CityA,18,11,14,2,17.79682675,48.27415108,3.946375621,0.356104663,13691.68718,27.9819076,8036.214518,98.69202752,95.32058391,1/1/2019 14:45,,,,,,
GT4,gas,98.54300051,34.72886032,5,30.30351139,95.84120999,479.2060499,28.08932158,00:00-00:15,2.12006477,North,31.36815254,0.044544508,CityA,17,14,12,3,27.37926148,56.4832312,1.75130867,0.307515615,13054.77223,26.68500712,8399.600474,96.77693269,95.69874769,1/1/2019 14:45,,,,,,
GT5,gas,94.86335851,35.04550021,5,30.41311334,128.158242,640.7912101,29.42335594,00:00-00:15,3.608227807,North,34.01759458,0.036508448,CityA,23,8,8,4,29.99525491,39.58040795,4.895191203,0.320599163,6666.151737,49.41066941,8273.26997,96.21888355,96.35690928,1/1/2019 14:45,,,,,,
GT6,gas,100.613798,37.93034128,4,33.56861185,139.0017312,695.0086561,31.72075536,00:00-00:15,4.246449243,North,36.42267498,0.029168861,CityA,16,13,10,2,18.71573812,66.29246577,2.036087048,0.333638254,5696.223619,21.64375445,8664.03835,97.6881844,96.53114234,1/1/2019 14:45,,,,,,
ST1,steam,71.60257278,29.70935848,1,21.26593307,62.91384063,314.5692031,19.563734,00:00-00:15,3.357922776,North,24.35982689,0.046899679,CityA,18,9,14,4,31.18345555,34.69849994,2.340112422,0.296999566,10743.61278,38.91055805,8307.481106,95.21273586,96.60770612,1/1/2019 14:45,,,,,,
ST2,steam,84.15623985,25.41180324,5,19.14030842,56.91465353,284.5732677,18.49393948,00:00-00:15,4.016584577,North,22.53312144,0.027089664,CityA,19,13,8,1,26.9935435,66.11172164,4.303578789,0.227437781,10381.34564,46.35112126,8589.480297,96.90323111,97.92845679,1/1/2019 14:45,,,,,,
ST3,steam,87.56981962,31.31263865,5,23.92974903,55.45796843,277.2898422,21.66162188,00:00-00:15,2.444532666,North,25.7515696,0.042355567,CityA,15,7,8,2,19.17241267,41.92675845,4.205970771,0.273264798,12119.4097,30.99776269,8546.60603,95.69933672,95.55558862,1/1/2019 14:45,,,,,,
ST4,steam,93.93345147,33.19621267,4,28.23864611,107.5382452,537.6912258,27.28225549,00:00-00:15,1.953090305,North,26.5124952,0.022796707,CityA,23,7,10,4,30.27384129,39.00929245,1.966883155,0.30062396,14392.17525,27.75221186,8354.837009,95.64627554,95.72002966,1/1/2019 14:45,,,,,,
GT1,gas,93.49280242,33.47269468,4,26.27895236,82.06859139,410.342957,26.11619021,00:00-00:15,4.187987102,North,27.65335727,0.04765242,CityA,22,10,13,4,23.05566641,52.96525621,3.419581373,0.281079951,14084.75051,38.64098753,8670.656938,98.52078324,97.05587905,1/1/2019 15:00,,,,,,
GT2,gas,119.9880631,36.82765387,2,35.93213074,127.5986092,637.9930462,34.88628468,00:00-00:15,1.392521526,North,37.06666218,0.012706899,CityA,15,10,12,4,32.55766341,56.81082743,1.618854257,0.299464212,12509.66281,47.76521604,8289.598556,98.4871552,95.27467089,1/1/2019 15:00,,,,,,
GT3,gas,113.6007401,38.80377112,2,43.93866953,203.2678848,1016.339424,40.63724357,00:00-00:15,1.774132827,North,36.26111945,0.013898458,CityA,18,9,13,0,33.08775066,45.26834303,0.102011028,0.386781543,5019.875607,24.43110076,8393.788095,98.01728536,98.02069564,1/1/2019 15:00,,,,,,
GT4,gas,84.42588128,34.22500975,3,24.97155323,108.388082,541.9404102,23.18586949,00:00-00:15,4.216017321,North,27.76771998,0.034086776,CityA,16,13,14,2,26.11639367,51.15209977,4.953443121,0.295780783,6615.586303,28.37068631,8113.100188,95.47989026,95.80435644,1/1/2019 15:00,,,,,,
GT5,gas,108.3901455,32.50379608,2,33.5433977,153.8038309,769.0191544,30.203795,00:00-00:15,4.271360131,North,29.93240159,0.045094412,CityA,15,5,10,0,25.16930269,46.86270336,1.850607321,0.309469072,7887.009266,33.3421023,8741.901593,96.00069989,98.69854449,1/1/2019 15:00,,,,,,
GT6,gas,87.33812292,38.64809995,2,32.53423472,130.8578292,654.289146,32.51267676,00:00-00:15,1.038591614,North,37.46490553,0.018802289,CityA,19,6,7,4,18.1570392,58.9713198,2.99899538,0.372508976,8317.927228,23.26747849,8974.041945,95.99544029,95.45676629,1/1/2019 15:00,,,,,,
ST1,steam,93.69157173,29.14915089,4,23.95296219,86.31481041,431.574052,21.64613116,00:00-00:15,2.75466005,North,19.16703384,0.01314396,CityA,19,11,8,4,25.17457219,69.15245625,4.823820498,0.255657598,11745.81931,25.01252804,8860.272309,95.85087029,98.48404148,1/1/2019 15:00,,,,,,
ST2,steam,71.24670734,33.78640587,2,23.58845102,59.94960165,299.7480083,22.43143638,00:00-00:15,2.427770414,North,24.67689586,0.028946562,CityA,22,14,10,4,26.74688492,34.68564583,4.897244248,0.331081279,13103.08929,47.13219603,8690.694541,98.74728853,96.08800563,1/1/2019 15:00,,,,,,
ST3,steam,65.73548929,31.52879736,3,18.94307094,52.00426429,260.0213215,18.02684609,00:00-00:15,4.622457047,North,16.37012946,0.021975123,CityA,21,10,8,4,31.5981531,37.51819969,0.608657669,0.288171141,7137.19335,47.45918656,8780.809523,96.26653907,96.46585614,1/1/2019 15:00,,,,,,
ST4,steam,57.34234949,26.6119149,2,12.53053495,43.76508336,218.8254168,11.83126482,00:00-00:15,4.638263981,North,8.476368044,0.01321689,CityA,17,8,11,2,20.47603618,45.82450422,2.778665703,0.218521478,6218.816244,22.03204785,8513.676647,96.45920883,95.35050894,1/1/2019 15:00,,,,,,
GT1,gas,100.2114649,36.91616734,2,29.76022566,106.3562767,531.7813835,28.03552429,00:00-00:15,2.054806546,North,32.50649235,0.034745335,CityA,23,6,5,2,32.95879143,42.96914702,2.027480216,0.29697426,7695.923135,37.22121349,8490.024512,95.55505066,95.75565736,1/1/2019 15:15,,,,,,
GT2,gas,95.91013919,32.86876116,4,26.77694576,126.2105543,631.0527716,25.99417405,00:00-00:15,3.882135756,North,30.76141103,0.041030729,CityA,16,7,8,0,28.74229414,35.74159856,3.178699667,0.279187852,7252.928557,33.34209483,8436.757068,96.12003704,97.59743756,1/1/2019 15:15,,,,,,
